시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 강동구 명일동,174,174,0,아크로시티1,23.97,15.07,202007,7,18200,2,2019,동남로65길 11-7
서울특별시 강동구 명일동,174,174,0,아크로시티1,47.66,29.96,202007,7,36200,2,2019,동남로65길 11-7
서울특별시 강동구 명일동,174,174,0,아크로시티1,28.43,17.87,202007,7,21700,2,2019,동남로65길 11-7
서울특별시 강동구 명일동,174,174,0,아크로시티1,48.97,30.78,202007,7,37800,5,2019,동남로65길 11-7
서울특별시 강동구 명일동,174,174,0,아크로시티1,13.53,8.5,202007,7,10300,4,2019,동남로65길 11-7
서울특별시 강동구 명일동,312-177,312,177,한성빌라,55.82,24.31,202007,20,24000,4,1993,양재대로147길 35
서울특별시 강동구 명일동,337-3,337,3,한승리치빌,32.24,21.85,202007,15,24900,3,2012,상암로49길 32
서울특별시 강동구 명일동,353-7,353,7,헤렌하임,39.3,25.95,202007,23,32500,4,2015,양재대로130길 6
서울특별시 강동구 명일동,263-2,263,2,현대하이츠,43.66,40.59,202007,27,34200,3,1990,양재대로130길 48
서울특별시 강동구 상일동,303-5,303,5,(303-5),41.58,30.19,202007,1,16000,2,1986,천호대로219가길 19
서울특별시 강동구 상일동,304-2,304,2,(304-2),37.6,29.01,202007,19,21500,1,1986,천호대로219나길 22
서울특별시 강동구 상일동,329-4,329,4,(329-4),48.93,21.38,202007,9,17500,1,1993,천호대로221길 6-7
서울특별시 강동구 상일동,180-3,180,3,삼성그린빌라(180-3),149.19,112.48,202007,1,93500,2,1999,상암로 375-12
서울특별시 강동구 상일동,173,173,0,상일삼성빌라,183.23,190.54,202007,28,165000,1,1988,상암로 325
서울특별시 강동구 상일동,172,172,0,현대빌라,128.835,142.93,202007,11,148800,1,1986,상암로 309
서울특별시 강동구 상일동,176,176,0,효성빌라,116.61,129.81,202007,4,122000,2,1987,상암로 343
서울특별시 강동구 상일동,176,176,0,효성빌라,84.54,94.11,202007,9,109900,2,1987,상암로 343
서울특별시 강동구 성내동,285-19,285,19,(285-19),30.21,20.77,202007,22,17000,-1,1986,풍성로37길 31
서울특별시 강동구 성내동,288-11,288,11,(288-11),61.95,29.32,202007,29,24800,2,2002,풍성로35길 24
서울특별시 강동구 성내동,288-11,288,11,(288-11),35.76,16.93,202007,29,13600,4,2002,풍성로35길 24
서울특별시 강동구 성내동,288-11,288,11,(288-11),47.4,22.43,202007,29,18700,3,2002,풍성로35길 24
서울특별시 강동구 성내동,288-11,288,11,(288-11),56.34,26.66,202007,29,20800,1,2002,풍성로35길 24
서울특별시 강동구 성내동,456-19,456,19,(456-19),30.01,18.4,202007,8,30500,4,2016,성내로6가길 3
서울특별시 강동구 성내동,456-19,456,19,(456-19),64.71,37.41,202007,8,50500,5,2016,성내로6가길 3
서울특별시 강동구 성내동,456-19,456,19,(456-19),30.13,18.4,202007,8,30600,3,2016,성내로6가길 3
서울특별시 강동구 성내동,456-19,456,19,(456-19),30.13,18.4,202007,8,30600,2,2016,성내로6가길 3
서울특별시 강동구 성내동,456-19,456,19,(456-19),13.45,20.45,202007,8,15000,4,2016,성내로6가길 3
서울특별시 강동구 성내동,456-19,456,19,(456-19),29.86,20.45,202007,8,30500,4,2016,성내로6가길 3
서울특별시 강동구 성내동,456-19,456,19,(456-19),29.86,20.45,202007,8,30500,3,2016,성내로6가길 3
서울특별시 강동구 성내동,456-19,456,19,(456-19),29.86,20.45,202007,8,30500,3,2016,성내로6가길 3
서울특별시 강동구 성내동,456-19,456,19,(456-19),16.54,13.82,202007,8,17900,5,2016,성내로6가길 3
서울특별시 강동구 성내동,456-19,456,19,(456-19),29.86,20.45,202007,8,30500,2,2016,성내로6가길 3
서울특별시 강동구 성내동,456-19,456,19,(456-19),29.86,20.45,202007,8,30500,2,2016,성내로6가길 3
서울특별시 강동구 성내동,538-3,538,3,(538-3),52.41,29.41,202007,20,27000,4,2005,성내로3가길 10
서울특별시 강동구 성내동,287-27,287,27,37에비뉴,29.35,17.17,202007,2,25200,3,2016,풍성로37길 15
서울특별시 강동구 성내동,287-27,287,27,37에비뉴,29.35,17.17,202007,13,32000,4,2016,풍성로37길 15
서울특별시 강동구 성내동,287-27,287,27,37에비뉴,29.35,17.17,202007,24,32000,3,2016,풍성로37길 15
서울특별시 강동구 성내동,127-13,127,13,WISH희망,35.86,22.95,202007,22,33450,5,2020,천호옛8길 3
서울특별시 강동구 성내동,127-13,127,13,WISH희망,40.46,25.91,202007,22,36800,2,2020,천호옛8길 3
서울특별시 강동구 성내동,127-13,127,13,WISH희망,32.11,20.55,202007,22,30250,2,2020,천호옛8길 3
서울특별시 강동구 성내동,127-13,127,13,WISH희망,39.44,25.25,202007,22,35900,2,2020,천호옛8길 3
서울특별시 강동구 성내동,127-13,127,13,WISH희망,37,23.68,202007,22,34200,2,2020,천호옛8길 3
서울특별시 강동구 성내동,127-13,127,13,WISH희망,40.46,25.91,202007,22,36800,3,2020,천호옛8길 3
서울특별시 강동구 성내동,127-13,127,13,WISH희망,32.11,20.25,202007,22,30250,3,2020,천호옛8길 3
서울특별시 강동구 성내동,127-13,127,13,WISH희망,39.44,25.25,202007,22,35900,3,2020,천호옛8길 3
서울특별시 강동구 성내동,127-13,127,13,WISH희망,37,23.68,202007,22,34200,3,2020,천호옛8길 3
서울특별시 강동구 성내동,127-13,127,13,WISH희망,39.48,25.27,202007,22,36850,4,2020,천호옛8길 3
서울특별시 강동구 성내동,127-13,127,13,WISH희망,41.74,26.72,202007,22,39150,4,2020,천호옛8길 3
서울특별시 강동구 성내동,127-13,127,13,WISH희망,28.56,18.28,202007,22,27700,5,2020,천호옛8길 3
서울특별시 강동구 성내동,444-18,444,18,건양빌라트,77.97,42.44,202007,9,42000,3,1999,양재대로83길 58
서울특별시 강동구 성내동,537-6,537,6,궁보빌리지,54.66,22.06,202007,8,10100,-1,1992,성내로3길 34
서울특별시 강동구 성내동,437,437,0,그린빌라,110,52.93,202007,1,42500,4,1994,양재대로91나길 57
서울특별시 강동구 성내동,127-6,127,6,노블하우스,19.98,12.45,202007,18,24500,6,2017,천호옛길 52-7
서울특별시 강동구 성내동,81-2,81,2,더존 예가 C,29.22,9.67,202007,24,26900,6,2018,올림픽로62길 9-6
서울특별시 강동구 성내동,411-12,411,12,동부하이츠(411-12),63.96,30.16,202007,8,28900,4,2001,양재대로95길 35
서울특별시 강동구 성내동,396-15,396,15,동서빌라(7),65.32,33.9,202007,17,30000,2,2003,풍성로57길 52
서울특별시 강동구 성내동,545-1,545,1,드림하이츠,55.37,29.32,202007,8,35300,3,2016,성내로15길 10-6
서울특별시 강동구 성내동,544-1,544,1,드림하이츠,44.93,27.9,202007,11,36400,4,2016,성안로7길 27
서울특별시 강동구 성내동,564-3,564,3,로뎀하우스,63.54,29.86,202007,20,25000,4,2012,성안로3길 72-6
서울특별시 강동구 성내동,456-20,456,20,목련하우스,66.91,36.09,202007,2,32650,2,2002,성내로6가길 7
서울특별시 강동구 성내동,504-3,504,3,무지개파크빌,56.76,31.75,202007,17,27500,5,2006,풍성로45길 45
서울특별시 강동구 성내동,381-18,381,18,미성리치빌,70.61,41,202007,20,29990,1,2002,양재대로101길 54-9
서울특별시 강동구 성내동,245,245,0,베네스트빌리지,74.67,39.14,202007,31,36500,2,2002,천호대로174길 15
서울특별시 강동구 성내동,507-4,507,4,복지하이츠빌라,78.74,36.09,202007,29,34500,3,1994,성안로13길 46
서울특별시 강동구 성내동,545-4,545,4,삼성아트빌,43.82,33.11,202007,28,43000,8,2017,성내로17길 11
서울특별시 강동구 성내동,118-45,118,45,삼성아트빌,46.3,28.1,202007,30,32000,6,2015,올림픽로58길 21-16
서울특별시 강동구 성내동,285-21,285,21,삼성아트빌(285-21),41.64,26.51,202007,8,25000,5,2013,풍성로37길 23-8
서울특별시 강동구 성내동,562-10,562,10,삼성아트빌(562-10),45.82,27.83,202007,20,32700,4,2014,성안로3길 88-10
서울특별시 강동구 성내동,526-8,526,8,삼일빌라,73.86,30.51,202007,16,32700,4,1993,성내로15길 63
서울특별시 강동구 성내동,433-22,433,22,삼정네오빌,22.32,13.91,202007,30,9400,3,2006,강동대로51길 80-1
서울특별시 강동구 성내동,518-1,518,1,삼정쉐르빌,41.56,28.15,202007,7,35700,6,2015,풍성로 164
서울특별시 강동구 성내동,438-34,438,34,아산네오빌,64.08,30.77,202007,3,31200,2,2003,양재대로87길 29
서울특별시 강동구 성내동,409-4,409,4,아성빌라(409-4),29.94,21.42,202007,4,23000,4,2012,풍성로51길 5-1
서울특별시 강동구 성내동,135-17,135,17,엘림힐하우스,40.3,23.77,202007,28,32500,3,2016,천호옛길 60-23
서울특별시 강동구 성내동,386-63,386,63,우성,84.91,42.12,202007,8,35000,3,2004,천호대로174길 63-1
서울특별시 강동구 성내동,503-3,503,3,우성빌라(503-3),57.86,41.1,202007,1,25000,1,1988,풍성로45길 32
서울특별시 강동구 성내동,445,445,0,월드빌,80.07,46.14,202007,4,47400,3,2008,양재대로83길 67
서울특별시 강동구 성내동,160-25,160,25,은혜빌라(160-25),50.76,38,202007,28,22300,3,2003,천호대로164길 8-24
서울특별시 강동구 성내동,285-28,285,28,청우빌라트,48.7,24.7,202007,7,27000,5,2002,풍성로35길 40
서울특별시 강동구 성내동,285-28,285,28,청우빌라트,48.7,24.7,202007,24,27000,4,2002,풍성로35길 40
서울특별시 강동구 성내동,517-19,517,19,청운빌라,41.94,22.42,202007,25,19500,3,1986,풍성로45길 7
서울특별시 강동구 성내동,556-2,556,2,청일베르네,84.93,29.48,202007,2,49500,6,2005,성내로6길 20
서울특별시 강동구 성내동,396,396,0,타워파크(A동),51.65,30.79,202007,30,33000,3,2012,풍성로55길 64
서울특별시 강동구 성내동,407-44,407,44,한강스타빌,39.47,24.81,202007,3,30600,6,2015,양재대로97길 75
서울특별시 강동구 성내동,458-1,458,1,한강파크빌,31.5,24.75,202007,31,37700,6,2018,성내로6나길 8
서울특별시 강동구 성내동,520-1,520,1,한신빌라,29.56,16.53,202007,6,14700,1,1994,풍성로 142
서울특별시 강동구 성내동,457-18,457,18,현대파크빌리지,67.13,24.74,202007,4,20000,5,2003,성내로6나길 19
서울특별시 강동구 성내동,379-53,379,53,화영빌라(379-53),29.42,16.76,202007,4,20000,4,2012,천호대로 1132-9
서울특별시 강동구 암사동,446-6,446,6,(446-6),74,45.45,202007,22,37300,4,2008,고덕로19길 8-11
서울특별시 강동구 암사동,452-17,452,17,(452-17),41.01,22.48,202007,22,18600,5,2008,고덕로20가길 49
서울특별시 강동구 암사동,454-16,454,16,(454-16),54.52,37.3,202007,2,24000,-1,1986,고덕로24나길 7
서울특별시 강동구 암사동,516-23,516,23,(516-23),35.4,20.06,202007,30,20000,4,2008,올림픽로93길 50
서울특별시 강동구 암사동,495-37,495,37,SJ빌라,29.42,20.56,202007,25,16400,4,2007,상암로 65-17
서울특별시 강동구 암사동,495-37,495,37,SJ빌라,35.19,24.59,202007,29,19000,3,2007,상암로 65-17
서울특별시 강동구 암사동,495-37,495,37,SJ빌라,33.63,23.5,202007,29,18500,2,2007,상암로 65-17
서울특별시 강동구 암사동,455-37,455,37,거성빌라,48.51,26.07,202007,30,17750,3,1994,고덕로20가길 20-5
서울특별시 강동구 암사동,488-9,488,9,금강빌라,47.29,41.42,202007,10,19000,2,1987,상암로23길 18-1
서울특별시 강동구 암사동,495-5,495,5,남천빌라,20.65,13.17,202007,24,8600,4,1991,올림픽로98가길 6-10
서울특별시 강동구 암사동,467-9,467,9,대도훼미리빌라,67.9,40.84,202007,30,31000,1,1992,암사1가길 40
서울특별시 강동구 암사동,454-58,454,58,럭키빌,24.06,15.01,202007,4,15800,4,2013,고덕로24가길 26
서울특별시 강동구 암사동,455-45,455,45,렉스빌,44.73,24.52,202007,7,21000,5,2012,고덕로24길 24
서울특별시 강동구 암사동,487-3,487,3,로뎀,42.9,24.54,202007,5,23400,3,2009,상암로23길 54
서울특별시 강동구 암사동,499-15,499,15,만민하늘애,39.9,25.57,202007,18,38000,3,2020,올림픽로100길 26
서울특별시 강동구 암사동,499-15,499,15,만민하늘애,30,19.36,202007,19,29200,5,2020,올림픽로100길 26
서울특별시 강동구 암사동,510-14,510,14,목화리버빌,55.91,31.86,202007,20,27500,3,2002,상암로4가길 46
서울특별시 강동구 암사동,473-26,473,26,새롬빌(473-26),58.29,27.07,202007,14,24500,5,2001,고덕로20라길 14
서울특별시 강동구 암사동,459-28,459,28,선사아트빌,60.38,29.39,202007,15,26500,2,2001,고덕로14가길 6-3
서울특별시 강동구 암사동,486-24,486,24,성우스타팰리스,38.47,23.63,202007,17,36300,4,2019,구천면로47길 38-1
서울특별시 강동구 암사동,421-136,421,136,세림힐하우스,40.79,27.12,202007,30,28500,6,2016,구천면로 365-8
서울특별시 강동구 암사동,486-53,486,53,시은빌,74.95,41.18,202007,14,30000,3,2010,구천면로47길 38-14
서울특별시 강동구 암사동,475-36,475,36,신안아트빌,59.92,37.22,202007,8,23000,4,2007,구천면로57길 33
서울특별시 강동구 암사동,470-71,470,71,암사팰리스빌2동(470-71),73.34,41.84,202007,3,36000,5,2004,고덕로20나길 29-11
서울특별시 강동구 암사동,513-39,513,39,에벤에셀나래하우스,20.97,8.29,202007,2,16900,6,2016,상암로6길 48
서울특별시 강동구 암사동,490-33,490,33,우성빌라,62.51,32.63,202007,13,25600,2,2000,상암로21길 19
서울특별시 강동구 암사동,495-39,495,39,정 아트빌,39.45,23.15,202007,27,26000,3,2014,상암로 65-25
서울특별시 강동구 암사동,495-39,495,39,정 아트빌,26.73,16.21,202007,27,21000,2,2014,상암로 65-25
서울특별시 강동구 암사동,495-39,495,39,정 아트빌,39.45,23.15,202007,29,24700,3,2014,상암로 65-25
서울특별시 강동구 암사동,482-20,482,20,제이디파크빌,29.64,9.72,202007,1,24500,2,2019,상암로21길 64
서울특별시 강동구 암사동,479-13,479,13,제이빌더스,25.44,14.85,202007,6,23500,2,2016,암사길 50
서울특별시 강동구 암사동,458-34,458,34,중앙하이츠,42.09,26.52,202007,20,31000,2,2015,고덕로20길 18-2
서울특별시 강동구 암사동,485-55,485,55,청조크린빌A,39.93,26.34,202007,3,29700,3,2016,구천면로47나길 5
서울특별시 강동구 암사동,485-45,485,45,청조크린빌B,36.51,23.63,202007,11,27300,2,2016,구천면로47나길 7
서울특별시 강동구 암사동,491-34,491,34,하우징허브.,44.92,24.1,202007,18,34500,6,2016,상암로 71-8
서울특별시 강동구 암사동,472-1,472,1,한강스타빌,28.63,18.53,202007,6,20400,2,2014,고덕로20마길 21
서울특별시 강동구 암사동,482-9,482,9,한강하이빌(482-9),38.34,21.54,202007,28,19400,4,2011,상암로21길 65
서울특별시 강동구 암사동,495-104,495,104,해아름집 나동,39.48,19,202007,8,21000,2,2004,올림픽로98가길 8
서울특별시 강동구 암사동,495-104,495,104,해아름집 나동,39.49,19,202007,16,22000,3,2004,올림픽로98가길 8
서울특별시 강동구 암사동,421-2,421,2,헤렌하우스,39.38,23.87,202007,29,28000,6,2016,암사길 100
서울특별시 강동구 암사동,473-29,473,29,현진빌리지(473-29),35.73,21.79,202007,27,19000,3,2007,고덕로20라길 16
서울특별시 강동구 암사동,474-16,474,16,현진빌리지(474-16),45.28,26.1,202007,31,21000,4,2008,고덕로24나길 20
서울특별시 강동구 암사동,472-13,472,13,홍익주택3차,40.46,17.7,202007,4,16000,3,1994,고덕로20마길 11
서울특별시 강동구 암사동,516-19,516,19,"휴먼리버빌(A,B,C동)",70.77,40.41,202007,29,34800,3,2012,올림픽로93길 52
서울특별시 강동구 천호동,137-11,137,11,(137-11),48.92,33.33,202007,9,10400,-1,1985,천중로30길 17
서울특별시 강동구 천호동,197-14,197,14,(197-14),29.22,18.65,202007,4,15000,2,1994,성안로31길 56
서울특별시 강동구 천호동,237-20,237,20,(237-20),38.23,25.21,202007,6,16000,1,2002,구천면로40길 9-3
서울특별시 강동구 천호동,339-12,339,12,(339-12),45.68,28.49,202007,24,21500,2,2002,구천면로15길 17
서울특별시 강동구 천호동,362-62,362,62,(362-62),46.47,29.31,202007,18,33500,4,2016,천중로12길 23-50
서울특별시 강동구 천호동,167-57,167,57,167-57,16.71,5.8,202007,11,23500,9,2019,성안로25길 59
서울특별시 강동구 천호동,217-61,217,61,217-61,35.38,29.14,202007,9,28500,5,2015,구천면로 280
서울특별시 강동구 천호동,51-15,51,15,OK빌라15,60.55,32.51,202007,10,25500,1,1993,천중로43길 22
서울특별시 강동구 천호동,48-22,48,22,강남리치빌,29.53,20.04,202007,27,18900,3,2012,양재대로123길 57
서울특별시 강동구 천호동,217-97,217,97,강동쉐르빌,61.89,22.79,202007,2,24000,3,2006,구천면로40길 31
서울특별시 강동구 천호동,49-37,49,37,경원빌라,68.88,45.77,202007,25,31800,4,1994,양재대로123길 47-5
서울특별시 강동구 천호동,214-47,214,47,계광빌라,34.2,39.93,202007,9,29800,3,1986,천중로 114
서울특별시 강동구 천호동,326-21,326,21,뉴타운빌,35.19,29.19,202007,22,22000,2,2008,천중로 11-10
서울특별시 강동구 천호동,167-2,167,2,다성이즈빌,29.9,9.8,202007,9,22000,9,2016,성안로25길 54
서울특별시 강동구 천호동,55-20,55,20,다성이즈빌(55-20),28.32,18.54,202007,27,22200,3,2013,천중로35가길 42
서울특별시 강동구 천호동,391-16,391,16,더존예가,44.09,28.87,202007,9,31000,4,2016,구천면로35길 37
서울특별시 강동구 천호동,289-30,289,30,도원하늘채,29.89,20.08,202007,3,31500,4,2019,상암로 62-1
서울특별시 강동구 천호동,289-30,289,30,도원하늘채,44.76,30.07,202007,9,53500,5,2019,상암로 62-1
